BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
28.05.2022;08:00;CEST;28.05.2022;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;200;TransnetBW;TenneT DE & Amprion;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
28.05.2022;19:45;CEST;29.05.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;150,29;155;638,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
29.05.2022;00:00;CEST;29.05.2022;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;317;350;1900;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Weiher/C;Konventionell
29.05.2022;00:00;CEST;29.05.2022;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;406,13;495;3249;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
29.05.2022;08:00;CEST;30.05.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;226,25;360;3620;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
30.05.2022;00:00;CEST;31.05.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;5280;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
31.05.2022;00:00;CEST;01.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;303,13;600;7275;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
01.06.2022;00:00;CEST;02.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;5280;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
01.06.2022;10:30;CEST;01.06.2022;17:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;102,32;175;716,25;TenneT DE;TenneT DE;Isar 2 (Uniper);Konventionell
01.06.2022;11:30;CEST;01.06.2022;17:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;88;100;550;TenneT DE;APG;Isar 2 (SWM);Konventionell
01.06.2022;11:45;CEST;01.06.2022;17:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;180,43;200;1037,5;TenneT DE;APG;Zolling 5;Konventionell
02.06.2022;00:00;CEST;03.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;218,06;310;1962,5;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
02.06.2022;01:30;CEST;02.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;262,59;495;3807,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
02.06.2022;11:15;CEST;02.06.2022;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;81,67;95;61,25;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
03.06.2022;00:00;CEST;04.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;5280;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
03.06.2022;14:00;CEST;03.06.2022;22:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;323;550;2585;Amprion;Amprion;Netzreservekraftwerk Bexbach/A;Konventionell
04.06.2022;00:00;CEST;05.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;307,08;600;7370;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
05.06.2022;00:00;CEST;06.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;5280;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
05.06.2022;00:30;CEST;05.06.2022;10:15;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;114,87;120;1120;TenneT DE;TenneT DE;Zolling 5;Konventionell
06.06.2022;00:00;CEST;06.06.2022;10:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;2200;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
06.06.2022;18:00;CEST;07.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;266,5;330;1599;TenneT DE;TenneT DE & Amprion;Farge;Konventionell
07.06.2022;00:00;CEST;07.06.2022;01:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;188,83;330;283,25;TenneT DE;TenneT DE & Amprion;Farge;Konventionell
07.06.2022;00:00;CEST;07.06.2022;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;291,22;495;5242;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
07.06.2022;05:30;CEST;07.06.2022;21:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;237,7;330;2614,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
07.06.2022;06:00;CEST;07.06.2022;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;169,92;285;509,75;TransnetBW;TenneT DE & Amprion;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
07.06.2022;09:00;CEST;07.06.2022;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;48,83;87;146,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
08.06.2022;08:45;CEST;08.06.2022;15:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;211,59;260;1428,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
08.06.2022;11:45;CEST;08.06.2022;14:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;72;80;180;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
08.06.2022;11:45;CEST;08.06.2022;22:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;221,9;320;2330;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
08.06.2022;12:45;CEST;08.06.2022;14:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;50;60;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
08.06.2022;16:45;CEST;08.06.2022;21:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;20;60;30;Amprion;Amprion & RTE;B¿rse;Sonstiges
08.06.2022;16:45;CEST;08.06.2022;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;226,2;320;1413,75;TransnetBW;Amprion & RTE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
08.06.2022;17:00;CEST;08.06.2022;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;214;390;1015;Amprion;Amprion & RTE;B¿rse;Sonstiges
08.06.2022;20:30;CEST;08.06.2022;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;150;Amprion;Amprion;B¿rse;Sonstiges
09.06.2022;22:00;CEST;10.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;243,75;390;487,5;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
10.06.2022;00:00;CEST;11.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;303,85;600;7292,5;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
10.06.2022;11:00;CEST;10.06.2022;14:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;300;600;TenneT DE;50Hertz & TenneT DE;ReserveKW Heyden;Konventionell
11.06.2022;00:00;CEST;12.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;222,63;350;3172,5;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
11.06.2022;22:00;CEST;11.06.2022;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;150;150;Amprion;Amprion & swissgrid;D4_SWSW_ANT_RWE;Sonstiges
12.06.2022;00:00;CEST;12.06.2022;10:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;2200;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
12.06.2022;03:00;CEST;12.06.2022;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60,71;75;425;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
12.06.2022;03:00;CEST;12.06.2022;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;57;74;399;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
12.06.2022;09:00;CEST;12.06.2022;18:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;93,24;100;862,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
12.06.2022;09:00;CEST;12.06.2022;18:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91,03;100;887,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
12.06.2022;12:45;CEST;13.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;233;250;2625;Amprion;Amprion;Netzreservekraftwerk Bexbach/A;Konventionell
12.06.2022;20:00;CEST;13.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;234,38;320;937,5;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
13.06.2022;00:00;CEST;13.06.2022;00:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;120;120;30;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
13.06.2022;00:00;CEST;13.06.2022;01:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;250;Amprion;Amprion;Netzreservekraftwerk Bexbach/A;Konventionell
13.06.2022;00:00;CEST;13.06.2022;08:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;220;220;1760;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
13.06.2022;00:00;CEST;13.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;47,92;50;575;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
13.06.2022;00:00;CEST;13.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;95,83;100;1150;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
13.06.2022;00:00;CEST;13.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;112;160;196;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
13.06.2022;00:00;CEST;13.06.2022;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;199,82;310;4396;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
14.06.2022;00:00;CEST;14.06.2022;03:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;66;90;165;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
14.06.2022;06:00;CEST;14.06.2022;11:45;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;99,78;150;573,75;TenneT DE;TenneT DE;ReserveKW Irsching 3;Konventionell
14.06.2022;14:30;CEST;14.06.2022;16:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;85,71;100;150;TenneT DE;TransnetBW;Staudinger 5;Konventionell
14.06.2022;14:30;CEST;14.06.2022;18:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;93,33;100;350;TenneT DE;TenneT DE;Isar 2 (SWM);Konventionell
14.06.2022;14:30;CEST;14.06.2022;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;86,25;100;345;TenneT DE;TenneT DE;Isar 2 (Uniper);Konventionell
15.06.2022;09:45;CEST;15.06.2022;16:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;96,15;100;625;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
15.06.2022;09:45;CEST;15.06.2022;16:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;96,15;100;625;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
17.06.2022;11:00;CEST;17.06.2022;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;47,06;50;200;TenneT DE;TenneT DE;Isar 2 (SWM);Konventionell
17.06.2022;11:00;CEST;17.06.2022;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;94,12;100;400;TenneT DE;TenneT DE;Isar 2 (Uniper);Konventionell
17.06.2022;14:00;CEST;18.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;288;450;2880;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
17.06.2022;17:00;CEST;17.06.2022;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;214,38;330;857,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
17.06.2022;20:00;CEST;18.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;310;330;1240;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
17.06.2022;21:00;CEST;18.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;39;72;117;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
18.06.2022;00:00;CEST;18.06.2022;03:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;259,33;330;778;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
18.06.2022;00:00;CEST;18.06.2022;06:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;76,85;80;518,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
18.06.2022;04:00;CEST;18.06.2022;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;301,36;490;3993;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
18.06.2022;05:00;CEST;18.06.2022;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;92,45;100;1132,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
18.06.2022;07:00;CEST;18.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;44;44;396;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
19.06.2022;01:45;CEST;19.06.2022;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;305,71;490;4967,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
19.06.2022;02:00;CEST;19.06.2022;17:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;176,25;330;2776;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
19.06.2022;06:30;CEST;19.06.2022;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;94,65;100;1017,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
19.06.2022;07:00;CEST;19.06.2022;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;75,73;100;776,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
19.06.2022;10:15;CEST;19.06.2022;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;285;473;1992;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KKE_A;Konventionell
19.06.2022;12:00;CEST;19.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;138;200;691;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H_MNS_CR_JEN;Erneuerbar
19.06.2022;13:00;CEST;19.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;17;20;50;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H_MNS_CR_STR;Erneuerbar
19.06.2022;15:00;CEST;19.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;138;150;138;Amprion;50Hertz & TenneT DE;NEURATH_E;Konventionell
19.06.2022;16:00;CEST;19.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;50;50Hertz;50Hertz & TenneT DE;50H_MNS_CR_JEN;Erneuerbar
20.06.2022;12:00;CEST;20.06.2022;17:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;33,13;38;124,25;TenneT DE;TenneT DE;Isar 2 (SWM);Konventionell
20.06.2022;14:45;CEST;20.06.2022;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;56,54;90;183,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
20.06.2022;15:15;CEST;21.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;239;250;1610;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
20.06.2022;15:45;CEST;20.06.2022;21:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;68,26;70;392,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Staudinger 5;Konventionell
20.06.2022;17:15;CEST;20.06.2022;22:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;188,18;220;1035;TenneT DE;TenneT DE;Farge;Konventionell
21.06.2022;06:30;CEST;21.06.2022;13:00;CEST;Testfahrt (KapRes);Wirkleistungseinspeisung erhöhen;40;42;257;Amprion;Amprion;GERSTEINW_GTG1;Konventionell
21.06.2022;06:30;CEST;22.06.2022;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;256,29;400;4485;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
21.06.2022;07:00;CEST;21.06.2022;15:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;257,5;400;2060;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;ReserveKW Heyden;Konventionell
21.06.2022;07:15;CEST;21.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;155,89;220;1364;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
21.06.2022;08:45;CEST;21.06.2022;13:00;CEST;Testfahrt (KapRes);Wirkleistungseinspeisung erhöhen;121;298;515;Amprion;Amprion;GERSTEINW_DTG2;Konventionell
21.06.2022;12:30;CEST;21.06.2022;15:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;125;150;375;TransnetBW;TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
22.06.2022;00:00;CEST;23.06.2022;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;478,75;840;11490;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
22.06.2022;06:30;CEST;23.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;82,86;90;1450;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
22.06.2022;11:15;CEST;22.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;237,5;TenneT DE;TenneT DE;Isar 2 (SWM);Konventionell
22.06.2022;11:15;CEST;22.06.2022;16:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;90,95;100;477,5;TenneT DE;TenneT DE;Isar 2 (Uniper);Konventionell
22.06.2022;11:30;CEST;22.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;168,33;200;757,5;TransnetBW;TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
22.06.2022;21:30;CEST;22.06.2022;23:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;128;188;256;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
23.06.2022;00:00;CEST;23.06.2022;19:30;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;414,32;700;8079,25;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
23.06.2022;00:00;CEST;24.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;74,92;90;1180;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
23.06.2022;04:00;CEST;23.06.2022;16:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;72,69;390;290,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;ReserveKW Heyden;Konventionell
23.06.2022;07:45;CEST;23.06.2022;16:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;97,06;100;825;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
23.06.2022;07:45;CEST;24.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;176,46;195;2867,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
23.06.2022;08:00;CEST;23.06.2022;16:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;96,88;100;775;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
23.06.2022;19:00;CEST;24.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;140;140;700;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
23.06.2022;19:30;CEST;24.06.2022;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;5;5;22,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
24.06.2022;00:00;CEST;24.06.2022;08:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;315,76;340;2605;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
24.06.2022;05:00;CEST;24.06.2022;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;222;298;2662;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;EMSLAND_DTB0;Konventionell
24.06.2022;06:30;CEST;24.06.2022;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;310;340;3333;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KNAPSACK_GT11;Konventionell
24.06.2022;07:00;CEST;24.06.2022;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;299,02;340;3438,75;TenneT DE;TenneT DE;Farge;Konventionell
26.06.2022;09:30;CEST;26.06.2022;12:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;84,17;100;252,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
26.06.2022;18:00;CEST;26.06.2022;18:15;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;25;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
27.06.2022;11:30;CEST;27.06.2022;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;93,21;100;652,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
27.06.2022;12:00;CEST;27.06.2022;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;300;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
27.06.2022;13:15;CEST;28.06.2022;00:00;CEST;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhöhen;221,28;300;2378,75;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
